"county"	"tract"	"sldl12"	"cntyname"	"LandSQMI"	"afact"
"county"	"2010 Tract"	"sldl12"	"cntyname"	"Land Area Sq Mls"	"tract to sldl12 alloc factor"
"06061"	"0208.05"	"006"	"Placer CA"	0.809	1 
"06061"	"0208.06"	"006"	"Placer CA"	0.809	1 
"06061"	"0209.01"	"006"	"Placer CA"	0.692	1 
"06061"	"0209.08"	"006"	"Placer CA"	4.11	1 
"06061"	"0210.03"	"006"	"Placer CA"	2.942	1 
"06061"	"0210.34"	"006"	"Placer CA"	1.077	1 
"06061"	"0210.35"	"006"	"Placer CA"	1.381	1 
"06061"	"0210.37"	"006"	"Placer CA"	0.393	1 
"06061"	"0210.38"	"006"	"Placer CA"	1.074	1 
"06061"	"0210.39"	"006"	"Placer CA"	0.717	1 
"06061"	"0210.40"	"006"	"Placer CA"	1.177	1 
"06061"	"0210.43"	"006"	"Placer CA"	2.252	1 
"06061"	"0210.44"	"006"	"Placer CA"	0.884	1 
"06061"	"0210.45"	"006"	"Placer CA"	0.595	1 
"06061"	"0210.46"	"006"	"Placer CA"	0.656	1 
"06061"	"0211.03"	"006"	"Placer CA"	1.854	1 
"06061"	"0211.06"	"006"	"Placer CA"	0.83	1 
"06061"	"0211.08"	"006"	"Placer CA"	0.687	1 
"06061"	"0211.09"	"006"	"Placer CA"	2.297	1 
"06061"	"0211.22"	"006"	"Placer CA"	1.204	1 
"06061"	"0211.23"	"006"	"Placer CA"	4.572	1 
"06061"	"0211.28"	"006"	"Placer CA"	0.448	1 
"06061"	"0211.29"	"006"	"Placer CA"	0.717	1 
"06061"	"0211.30"	"006"	"Placer CA"	0.367	1 
"06061"	"0211.31"	"006"	"Placer CA"	0.692	1 
"06061"	"0212.03"	"006"	"Placer CA"	5.755	1 
"06061"	"0212.04"	"005"	"Placer CA"	0.232	0.019 
"06061"	"0212.04"	"006"	"Placer CA"	11.885	0.981 
"06061"	"0213.04"	"006"	"Placer CA"	77.69	1 
"06061"	"0213.09"	"006"	"Placer CA"	4.994	1 
"06061"	"0213.22"	"006"	"Placer CA"	99.99	1 
"06061"	"0214.01"	"006"	"Placer CA"	1.127	1 
"06061"	"0214.03"	"006"	"Placer CA"	1.025	1 
"06061"	"0215.01"	"001"	"Placer CA"	4.619	0.431 
"06061"	"0215.01"	"005"	"Placer CA"	6.088	0.569 
"06061"	"0215.02"	"001"	"Placer CA"	2.406	0.845 
"06061"	"0215.02"	"005"	"Placer CA"	0.442	0.155 
"06061"	"0216.03"	"001"	"Placer CA"	1.651	1 
"06061"	"0216.04"	"006"	"Placer CA"	36.382	1 
"06061"	"0218.01"	"001"	"Placer CA"	13.053	1 
"06061"	"0218.02"	"001"	"Placer CA"	8.113	0.99 
"06061"	"0218.02"	"005"	"Placer CA"	0.085	0.01 
"06061"	"0219.01"	"001"	"Placer CA"	16.36	1 
"06061"	"0219.02"	"001"	"Placer CA"	9.456	1 
"06061"	"0220.02"	"001"	"Placer CA"	25.235	1 
"06061"	"0220.11"	"001"	"Placer CA"	50.406	1 
"06061"	"0220.13"	"001"	"Placer CA"	125.325	1 
"06061"	"0220.14"	"001"	"Placer CA"	122.842	1 
"06061"	"0221.00"	"001"	"Placer CA"	22.982	1 
"06061"	"0222.00"	"001"	"Placer CA"	9.043	1 
"06061"	"0223.00"	"001"	"Placer CA"	10.413	1 
"06061"	"0224.00"	"006"	"Placer CA"	1.237	1 
"06061"	"0225.00"	"006"	"Placer CA"	5.221	1 
"06061"	"0226.00"	"006"	"Placer CA"	1.18	1 
"06061"	"0228.00"	"006"	"Placer CA"	1.161	1 
"06061"	"0229.00"	"006"	"Placer CA"	0.681	1 
"06061"	"0230.00"	"006"	"Placer CA"	1.865	1 
"06061"	"0231.00"	"006"	"Placer CA"	1.664	1 
"06061"	"0232.00"	"006"	"Placer CA"	4.99	1 
"06061"	"0233.00"	"006"	"Placer CA"	2.061	1 
"06061"	"0234.00"	"006"	"Placer CA"	6.584	1 
"06061"	"0235.00"	"006"	"Placer CA"	5.084	1 
"06061"	"0236.00"	"006"	"Placer CA"	1.732	1 
"06061"	"0237.00"	"006"	"Placer CA"	1.936	1 
"06061"	"0238.00"	"006"	"Placer CA"	2.956	1 
"06061"	"0239.00"	"006"	"Placer CA"	1.608	1 
"06063"	"0001.00"	"001"	"Plumas CA"	56.917	1 
"06063"	"0002.01"	"001"	"Plumas CA"	130.719	1 
"06063"	"0002.02"	"001"	"Plumas CA"	580.186	1 
"06063"	"0003.00"	"001"	"Plumas CA"	653.8	1 
"06063"	"0004.00"	"001"	"Plumas CA"	703.709	1 
"06063"	"0005.01"	"001"	"Plumas CA"	127.618	1 
"06063"	"0005.02"	"001"	"Plumas CA"	300.093	1 
"06065"	"0301.01"	"061"	"Riverside CA"	0.195	1 
"06065"	"0301.03"	"061"	"Riverside CA"	0.384	1 
"06065"	"0301.04"	"061"	"Riverside CA"	1.269	1 
"06065"	"0302.00"	"061"	"Riverside CA"	1.973	1 
"06065"	"0303.00"	"061"	"Riverside CA"	0.957	1 
"06065"	"0304.00"	"061"	"Riverside CA"	1.057	1 
"06065"	"0305.01"	"061"	"Riverside CA"	0.726	1 
"06065"	"0305.02"	"061"	"Riverside CA"	0.739	1 
"06065"	"0305.03"	"061"	"Riverside CA"	0.215	1 
"06065"	"0306.01"	"061"	"Riverside CA"	5.327	1 
"06065"	"0306.02"	"061"	"Riverside CA"	1.272	1 
"06065"	"0306.03"	"061"	"Riverside CA"	1.375	1 
"06065"	"0307.00"	"061"	"Riverside CA"	0.95	1 
"06065"	"0308.00"	"060"	"Riverside CA"	0.004	0.002 
"06065"	"0308.00"	"061"	"Riverside CA"	1.715	0.998 
"06065"	"0309.00"	"060"	"Riverside CA"	2.379	1 
"06065"	"0310.01"	"061"	"Riverside CA"	0.766	1 
"06065"	"0310.02"	"060"	"Riverside CA"	0.151	0.319 
"06065"	"0310.02"	"061"	"Riverside CA"	0.323	0.681 
"06065"	"0311.00"	"061"	"Riverside CA"	1.119	1 
"06065"	"0312.00"	"061"	"Riverside CA"	1.492	1 
"06065"	"0313.00"	"061"	"Riverside CA"	0.892	1 
"06065"	"0314.01"	"061"	"Riverside CA"	0.874	1 
"06065"	"0314.02"	"060"	"Riverside CA"	0.186	0.213 
"06065"	"0314.02"	"061"	"Riverside CA"	0.684	0.787 
"06065"	"0315.01"	"060"	"Riverside CA"	0.752	0.743 
"06065"	"0315.01"	"061"	"Riverside CA"	0.26	0.257 
"06065"	"0315.02"	"060"	"Riverside CA"	0.994	1 
"06065"	"0316.01"	"060"	"Riverside CA"	0.748	1 
"06065"	"0316.02"	"060"	"Riverside CA"	0.672	1 
"06065"	"0317.01"	"060"	"Riverside CA"	0.416	0.067 
"06065"	"0317.01"	"061"	"Riverside CA"	5.768	0.933 
"06065"	"0317.02"	"060"	"Riverside CA"	1.642	1 
"06065"	"0317.03"	"060"	"Riverside CA"	0.871	1 
"06065"	"0317.04"	"060"	"Riverside CA"	0.032	0.032 
"06065"	"0317.04"	"061"	"Riverside CA"	0.976	0.968 
"06065"	"0401.01"	"060"	"Riverside CA"	4.896	1 
"06065"	"0401.02"	"060"	"Riverside CA"	3.824	1 
"06065"	"0402.01"	"060"	"Riverside CA"	3.012	1 
"06065"	"0402.02"	"060"	"Riverside CA"	0.595	1 
"06065"	"0402.03"	"060"	"Riverside CA"	0.362	1 
"06065"	"0402.04"	"060"	"Riverside CA"	0.532	1 
"06065"	"0403.01"	"060"	"Riverside CA"	1.297	1 
"06065"	"0403.02"	"060"	"Riverside CA"	2.228	1 
"06065"	"0403.03"	"060"	"Riverside CA"	1.169	1 
"06065"	"0404.02"	"060"	"Riverside CA"	1.875	1 
"06065"	"0404.03"	"060"	"Riverside CA"	1.907	1 
"06065"	"0404.04"	"060"	"Riverside CA"	1.027	1 
"06065"	"0404.05"	"060"	"Riverside CA"	2.28	1 
"06065"	"0405.01"	"060"	"Riverside CA"	1.976	1 
"06065"	"0405.02"	"060"	"Riverside CA"	3.468	1 
"06065"	"0405.03"	"060"	"Riverside CA"	1.487	1 
"06065"	"0406.03"	"060"	"Riverside CA"	1.145	1 
"06065"	"0406.04"	"060"	"Riverside CA"	1.46	1 
"06065"	"0406.05"	"060"	"Riverside CA"	0.856	1 
"06065"	"0406.06"	"060"	"Riverside CA"	1.008	1 
"06065"	"0406.07"	"060"	"Riverside CA"	8.243	1 
"06065"	"0406.09"	"060"	"Riverside CA"	8.807	1 
"06065"	"0406.11"	"060"	"Riverside CA"	0.994	1 
"06065"	"0406.13"	"060"	"Riverside CA"	1.621	1 
"06065"	"0406.15"	"060"	"Riverside CA"	1.323	1 
"06065"	"0406.16"	"060"	"Riverside CA"	3.266	1 
"06065"	"0407.01"	"060"	"Riverside CA"	1.357	1 
"06065"	"0407.02"	"060"	"Riverside CA"	1.204	1 
"06065"	"0407.03"	"060"	"Riverside CA"	1.629	1 
"06065"	"0408.06"	"060"	"Riverside CA"	1.04	1 
"06065"	"0408.07"	"060"	"Riverside CA"	0.778	1 
"06065"	"0408.08"	"060"	"Riverside CA"	0.692	1 
"06065"	"0408.09"	"060"	"Riverside CA"	0.923	1 
"06065"	"0408.12"	"060"	"Riverside CA"	1.323	1 
"06065"	"0408.13"	"060"	"Riverside CA"	4.842	1 
"06065"	"0408.14"	"060"	"Riverside CA"	0.42	1 
"06065"	"0408.15"	"060"	"Riverside CA"	0.489	1 
"06065"	"0408.16"	"060"	"Riverside CA"	0.691	1 
"06065"	"0408.21"	"060"	"Riverside CA"	0.667	1 
"06065"	"0409.01"	"060"	"Riverside CA"	0.812	1 
"06065"	"0409.02"	"060"	"Riverside CA"	2.943	1 
"06065"	"0409.03"	"060"	"Riverside CA"	0.33	1 
"06065"	"0409.04"	"060"	"Riverside CA"	0.483	1 
"06065"	"0410.01"	"060"	"Riverside CA"	0.189	1 
"06065"	"0410.02"	"060"	"Riverside CA"	0.395	1 
"06065"	"0410.03"	"060"	"Riverside CA"	0.713	1 
"06065"	"0410.04"	"060"	"Riverside CA"	3.779	1 
"06065"	"0411.01"	"060"	"Riverside CA"	0.609	1 
"06065"	"0411.02"	"060"	"Riverside CA"	0.949	1 
"06065"	"0412.01"	"060"	"Riverside CA"	0.998	1 
"06065"	"0412.02"	"060"	"Riverside CA"	0.481	1 
"06065"	"0412.03"	"060"	"Riverside CA"	0.332	1 
"06065"	"0413.01"	"060"	"Riverside CA"	0.819	1 
"06065"	"0413.02"	"060"	"Riverside CA"	0.574	1 
"06065"	"0414.03"	"060"	"Riverside CA"	0.883	1 
"06065"	"0414.04"	"060"	"Riverside CA"	0.443	0.842 
"06065"	"0414.04"	"067"	"Riverside CA"	0.083	0.158 
"06065"	"0414.05"	"060"	"Riverside CA"	0.689	1 
"06065"	"0414.06"	"060"	"Riverside CA"	0.726	1 
"06065"	"0414.07"	"060"	"Riverside CA"	0.623	1 
"06065"	"0414.08"	"060"	"Riverside CA"	0.549	1 
"06065"	"0414.09"	"060"	"Riverside CA"	9.821	0.603 
"06065"	"0414.09"	"067"	"Riverside CA"	6.474	0.397 
"06065"	"0414.10"	"060"	"Riverside CA"	0.754	1 
"06065"	"0414.11"	"060"	"Riverside CA"	0.342	1 
"06065"	"0414.12"	"060"	"Riverside CA"	0.827	1 
"06065"	"0415.00"	"060"	"Riverside CA"	5.386	1 
"06065"	"0416.00"	"060"	"Riverside CA"	1.267	1 
"06065"	"0417.02"	"060"	"Riverside CA"	0.588	1 
"06065"	"0417.03"	"060"	"Riverside CA"	0.376	1 
"06065"	"0417.04"	"060"	"Riverside CA"	0.354	1 
"06065"	"0418.03"	"060"	"Riverside CA"	1.166	1 
"06065"	"0418.04"	"060"	"Riverside CA"	0.932	1 
"06065"	"0418.05"	"060"	"Riverside CA"	0.639	1 
"06065"	"0418.06"	"060"	"Riverside CA"	0.616	1 
"06065"	"0418.07"	"060"	"Riverside CA"	0.39	1 
"06065"	"0418.08"	"060"	"Riverside CA"	1.208	1 
"06065"	"0418.09"	"060"	"Riverside CA"	1.048	1 
"06065"	"0418.10"	"060"	"Riverside CA"	1.367	1 
"06065"	"0418.12"	"060"	"Riverside CA"	0.503	1 
"06065"	"0418.13"	"060"	"Riverside CA"	0.69	1 
"06065"	"0419.04"	"060"	"Riverside CA"	1.447	1 
"06065"	"0419.05"	"060"	"Riverside CA"	0.311	1 
"06065"	"0419.06"	"060"	"Riverside CA"	0.55	1 
"06065"	"0419.09"	"060"	"Riverside CA"	3.349	1 
"06065"	"0419.10"	"060"	"Riverside CA"	0.826	0.192 
"06065"	"0419.10"	"067"	"Riverside CA"	3.485	0.808 
"06065"	"0419.11"	"067"	"Riverside CA"	27.127	1 
"06065"	"0419.12"	"060"	"Riverside CA"	1.692	1 
"06065"	"0419.13"	"060"	"Riverside CA"	1.489	1 
"06065"	"0420.03"	"061"	"Riverside CA"	0.507	0.114 
"06065"	"0420.03"	"067"	"Riverside CA"	3.95	0.886 
"06065"	"0420.04"	"061"	"Riverside CA"	0.024	0.011 
"06065"	"0420.04"	"067"	"Riverside CA"	2.149	0.989 
"06065"	"0420.05"	"061"	"Riverside CA"	1.568	0.413 
"06065"	"0420.05"	"067"	"Riverside CA"	2.231	0.587 
"06065"	"0420.07"	"060"	"Riverside CA"	0.278	0.005 
"06065"	"0420.07"	"067"	"Riverside CA"	51.401	0.995 
"06065"	"0420.08"	"061"	"Riverside CA"	1.748	0.103 
"06065"	"0420.08"	"067"	"Riverside CA"	15.179	0.897 
"06065"	"0420.09"	"061"	"Riverside CA"	3.09	0.677 
"06065"	"0420.09"	"067"	"Riverside CA"	1.478	0.323 
"06065"	"0420.10"	"061"	"Riverside CA"	4.212	1 
"06065"	"0420.12"	"061"	"Riverside CA"	1.038	1 
"06065"	"0420.13"	"061"	"Riverside CA"	1.148	1 
"06065"	"0420.14"	"061"	"Riverside CA"	1.5	1 
"06065"	"0422.06"	"061"	"Riverside CA"	1.09	1 
"06065"	"0422.07"	"061"	"Riverside CA"	0.958	1 
"06065"	"0422.08"	"061"	"Riverside CA"	0.743	1 
"06065"	"0422.09"	"061"	"Riverside CA"	2.149	1 
"06065"	"0422.10"	"061"	"Riverside CA"	0.52	1 
"06065"	"0422.12"	"061"	"Riverside CA"	1.48	1 
"06065"	"0422.13"	"061"	"Riverside CA"	1.109	1 
"06065"	"0422.14"	"061"	"Riverside CA"	10.369	1 
"06065"	"0422.17"	"061"	"Riverside CA"	1.944	1 
"06065"	"0423.00"	"061"	"Riverside CA"	3.873	1 
"06065"	"0424.01"	"042"	"Riverside CA"	5.009	0.614 
"06065"	"0424.01"	"061"	"Riverside CA"	3.143	0.386 
"06065"	"0424.02"	"061"	"Riverside CA"	1.145	1 
"06065"	"0424.03"	"061"	"Riverside CA"	0.762	1 
"06065"	"0424.04"	"061"	"Riverside CA"	0.393	1 
"06065"	"0424.05"	"061"	"Riverside CA"	0.39	1 
"06065"	"0424.06"	"061"	"Riverside CA"	0.38	1 
"06065"	"0424.07"	"061"	"Riverside CA"	0.5	1 
"06065"	"0424.08"	"061"	"Riverside CA"	0.523	1 
"06065"	"0424.09"	"061"	"Riverside CA"	0.601	1 
"06065"	"0424.10"	"061"	"Riverside CA"	0.868	1 
"06065"	"0424.11"	"061"	"Riverside CA"	0.517	1 
"06065"	"0424.12"	"061"	"Riverside CA"	19.787	1 
"06065"	"0425.05"	"061"	"Riverside CA"	1.391	1 
"06065"	"0425.06"	"061"	"Riverside CA"	1.182	1 
"06065"	"0425.07"	"061"	"Riverside CA"	1.999	1 
"06065"	"0425.08"	"061"	"Riverside CA"	0.493	1 
"06065"	"0425.09"	"061"	"Riverside CA"	0.5	1 
"06065"	"0425.10"	"061"	"Riverside CA"	0.493	1 
"06065"	"0425.11"	"061"	"Riverside CA"	0.623	1 
"06065"	"0425.12"	"061"	"Riverside CA"	0.619	1 
"06065"	"0425.13"	"061"	"Riverside CA"	0.446	1 
"06065"	"0425.14"	"061"	"Riverside CA"	0.379	1 
"06065"	"0425.15"	"061"	"Riverside CA"	0.523	1 
"06065"	"0425.16"	"061"	"Riverside CA"	0.376	1 
"06065"	"0425.17"	"061"	"Riverside CA"	0.363	1 
"06065"	"0425.18"	"061"	"Riverside CA"	0.386	1 
"06065"	"0425.19"	"061"	"Riverside CA"	0.368	1 
"06065"	"0425.20"	"061"	"Riverside CA"	0.574	1 
"06065"	"0425.21"	"061"	"Riverside CA"	0.625	1 
"06065"	"0426.17"	"061"	"Riverside CA"	0.896	1 
"06065"	"0426.18"	"061"	"Riverside CA"	1.314	1 
"06065"	"0426.19"	"061"	"Riverside CA"	1.098	1 
"06065"	"0426.20"	"061"	"Riverside CA"	13.643	1 
"06065"	"0426.21"	"061"	"Riverside CA"	1.014	1 
"06065"	"0426.22"	"061"	"Riverside CA"	1.928	1 
"06065"	"0426.23"	"061"	"Riverside CA"	14.403	1 
"06065"	"0426.24"	"042"	"Riverside CA"	10.958	0.568 
"06065"	"0426.24"	"061"	"Riverside CA"	8.32	0.432 
"06065"	"0427.06"	"061"	"Riverside CA"	1.784	1 
"06065"	"0427.08"	"067"	"Riverside CA"	1.011	1 
"06065"	"0427.09"	"061"	"Riverside CA"	0.113	0.052 
"06065"	"0427.09"	"067"	"Riverside CA"	2.071	0.948 
"06065"	"0427.11"	"067"	"Riverside CA"	1.775	1 
"06065"	"0427.14"	"067"	"Riverside CA"	0.865	1 
"06065"	"0427.15"	"067"	"Riverside CA"	9.34	1 
"06065"	"0427.16"	"067"	"Riverside CA"	1.039	1 
"06065"	"0427.17"	"067"	"Riverside CA"	2.497	1 
"06065"	"0427.19"	"061"	"Riverside CA"	4.422	0.42 
"06065"	"0427.19"	"067"	"Riverside CA"	6.1	0.58 
"06065"	"0427.20"	"067"	"Riverside CA"	13.779	1 
"06065"	"0427.23"	"042"	"Riverside CA"	0.532	0.039 
"06065"	"0427.23"	"067"	"Riverside CA"	13.106	0.961 
"06065"	"0427.24"	"067"	"Riverside CA"	0.718	1 
"06065"	"0427.26"	"067"	"Riverside CA"	6.439	1 
"06065"	"0427.28"	"061"	"Riverside CA"	0.128	0.037 
"06065"	"0427.28"	"067"	"Riverside CA"	3.337	0.963 
"06065"	"0427.29"	"067"	"Riverside CA"	3.587	1 
"06065"	"0427.30"	"061"	"Riverside CA"	1.532	0.235 
"06065"	"0427.30"	"067"	"Riverside CA"	4.979	0.765 
"06065"	"0427.31"	"061"	"Riverside CA"	5.618	0.707 
"06065"	"0427.31"	"067"	"Riverside CA"	2.324	0.293 
"06065"	"0427.32"	"061"	"Riverside CA"	0.234	0.075 
"06065"	"0427.32"	"067"	"Riverside CA"	2.897	0.925 
"06065"	"0427.33"	"067"	"Riverside CA"	6.293	1 
"06065"	"0427.37"	"067"	"Riverside CA"	27.782	1 
"06065"	"0427.38"	"067"	"Riverside CA"	1.947	1 
"06065"	"0427.39"	"067"	"Riverside CA"	3.847	1 
"06065"	"0427.40"	"067"	"Riverside CA"	0.489	1 
"06065"	"0427.41"	"067"	"Riverside CA"	0.697	1 
"06065"	"0427.42"	"067"	"Riverside CA"	2.025	1 
"06065"	"0427.43"	"067"	"Riverside CA"	4.05	1 
"06065"	"0427.44"	"042"	"Riverside CA"	6.821	0.482 
"06065"	"0427.44"	"067"	"Riverside CA"	7.321	0.518 
"06065"	"0427.45"	"042"	"Riverside CA"	1.181	0.08 
"06065"	"0427.45"	"067"	"Riverside CA"	13.58	0.92 
"06065"	"0428.00"	"061"	"Riverside CA"	2.01	0.954 
"06065"	"0428.00"	"067"	"Riverside CA"	0.098	0.046 
"06065"	"0429.01"	"061"	"Riverside CA"	5.475	0.505 
"06065"	"0429.01"	"067"	"Riverside CA"	5.371	0.495 
"06065"	"0429.02"	"067"	"Riverside CA"	16.757	1 
"06065"	"0429.03"	"061"	"Riverside CA"	0.579	0.034 
"06065"	"0429.03"	"067"	"Riverside CA"	16.658	0.966 
"06065"	"0429.04"	"061"	"Riverside CA"	8.203	0.893 
"06065"	"0429.04"	"067"	"Riverside CA"	0.987	0.107 
"06065"	"0430.01"	"067"	"Riverside CA"	5.434	1 
"06065"	"0430.03"	"067"	"Riverside CA"	0.675	1 
"06065"	"0430.05"	"067"	"Riverside CA"	5.693	1 
"06065"	"0430.06"	"067"	"Riverside CA"	2.823	1 
"06065"	"0430.07"	"067"	"Riverside CA"	6.407	1 
"06065"	"0430.08"	"067"	"Riverside CA"	11.698	1 
"06065"	"0430.09"	"067"	"Riverside CA"	1.611	1 
"06065"	"0430.10"	"067"	"Riverside CA"	0.934	1 
"06065"	"0432.06"	"067"	"Riverside CA"	1.973	1 
"06065"	"0432.11"	"067"	"Riverside CA"	0.989	1 
"06065"	"0432.16"	"075"	"Riverside CA"	1.977	1 
"06065"	"0432.17"	"075"	"Riverside CA"	1.263	1 
"06065"	"0432.18"	"075"	"Riverside CA"	1.924	1 
"06065"	"0432.20"	"075"	"Riverside CA"	0.689	1 
"06065"	"0432.22"	"075"	"Riverside CA"	3.371	1 
"06065"	"0432.27"	"067"	"Riverside CA"	1.736	1 
"06065"	"0432.28"	"067"	"Riverside CA"	0.616	1 
"06065"	"0432.29"	"067"	"Riverside CA"	1.106	1 
"06065"	"0432.35"	"067"	"Riverside CA"	5.699	1 
"06065"	"0432.39"	"067"	"Riverside CA"	15.369	0.147 
"06065"	"0432.39"	"071"	"Riverside CA"	88.937	0.853 
"06065"	"0432.40"	"067"	"Riverside CA"	2.743	1 
"06065"	"0432.42"	"067"	"Riverside CA"	2.404	1 
"06065"	"0432.44"	"075"	"Riverside CA"	1.827	1 
"06065"	"0432.46"	"071"	"Riverside CA"	4.139	0.827 
"06065"	"0432.46"	"075"	"Riverside CA"	0.866	0.173 
"06065"	"0432.47"	"067"	"Riverside CA"	2.334	0.152 
"06065"	"0432.47"	"071"	"Riverside CA"	6.22	0.404 
"06065"	"0432.47"	"075"	"Riverside CA"	6.825	0.444 
"06065"	"0432.48"	"075"	"Riverside CA"	0.813	1 
"06065"	"0432.50"	"075"	"Riverside CA"	1.485	1 
"06065"	"0432.52"	"075"	"Riverside CA"	1.732	1 
"06065"	"0432.54"	"075"	"Riverside CA"	20.39	1 
"06065"	"0432.56"	"075"	"Riverside CA"	0.744	1 
"06065"	"0432.57"	"071"	"Riverside CA"	26.13	0.727 
"06065"	"0432.57"	"075"	"Riverside CA"	9.788	0.272 
"06065"	"0432.62"	"075"	"Riverside CA"	1.368	1 
"06065"	"0432.64"	"075"	"Riverside CA"	1.035	1 
"06065"	"0432.65"	"071"	"Riverside CA"	0.483	0.276 
"06065"	"0432.65"	"075"	"Riverside CA"	1.266	0.724 
"06065"	"0432.66"	"075"	"Riverside CA"	0.402	1 
"06065"	"0432.67"	"071"	"Riverside CA"	0.635	0.31 
"06065"	"0432.67"	"075"	"Riverside CA"	1.411	0.69 
"06065"	"0432.70"	"067"	"Riverside CA"	1.198	1 
"06065"	"0432.71"	"067"	"Riverside CA"	1.552	1 
"06065"	"0432.72"	"067"	"Riverside CA"	24.457	0.996 
"06065"	"0432.72"	"075"	"Riverside CA"	0.094	0.004 
"06065"	"0432.74"	"067"	"Riverside CA"	3.258	1 
"06065"	"0432.76"	"067"	"Riverside CA"	3.057	1 
"06065"	"0432.78"	"067"	"Riverside CA"	3.726	1 
"06065"	"0432.79"	"067"	"Riverside CA"	7.76	1 
"06065"	"0432.91"	"067"	"Riverside CA"	2.37	1 
"06065"	"0433.04"	"067"	"Riverside CA"	3.706	0.089 
"06065"	"0433.04"	"071"	"Riverside CA"	37.851	0.911 
"06065"	"0433.06"	"042"	"Riverside CA"	0.744	1 
"06065"	"0433.07"	"042"	"Riverside CA"	0.255	0.181 
"06065"	"0433.07"	"067"	"Riverside CA"	1.154	0.819 
"06065"	"0433.08"	"042"	"Riverside CA"	0.124	0.331 
"06065"	"0433.08"	"067"	"Riverside CA"	0.251	0.669 
"06065"	"0433.09"	"042"	"Riverside CA"	0.47	1 
"06065"	"0433.10"	"042"	"Riverside CA"	0.143	0.222 
"06065"	"0433.10"	"067"	"Riverside CA"	0.502	0.778 
"06065"	"0433.11"	"042"	"Riverside CA"	0.244	0.494 
"06065"	"0433.11"	"067"	"Riverside CA"	0.249	0.506 
"06065"	"0433.12"	"067"	"Riverside CA"	0.563	1 
"06065"	"0433.13"	"067"	"Riverside CA"	0.553	1 
"06065"	"0433.14"	"067"	"Riverside CA"	0.751	1 
"06065"	"0433.15"	"067"	"Riverside CA"	0.675	1 
"06065"	"0433.16"	"067"	"Riverside CA"	1.952	1 
"06065"	"0433.17"	"067"	"Riverside CA"	10.283	1 
"06065"	"0434.01"	"042"	"Riverside CA"	1.252	1 
"06065"	"0434.03"	"042"	"Riverside CA"	0.312	0.832 
"06065"	"0434.03"	"067"	"Riverside CA"	0.063	0.168 
"06065"	"0434.04"	"042"	"Riverside CA"	0.458	1 
"06065"	"0434.05"	"042"	"Riverside CA"	0.665	1 
"06065"	"0435.03"	"042"	"Riverside CA"	1.044	1 
"06065"	"0435.04"	"042"	"Riverside CA"	1.861	0.358 
"06065"	"0435.04"	"067"	"Riverside CA"	3.335	0.642 
"06065"	"0435.05"	"042"	"Riverside CA"	0.5	1 
"06065"	"0435.06"	"042"	"Riverside CA"	1.882	1 
"06065"	"0435.07"	"042"	"Riverside CA"	1.881	1 
"06065"	"0435.08"	"042"	"Riverside CA"	2.568	1 
"06065"	"0435.09"	"042"	"Riverside CA"	3.127	1 
"06065"	"0435.12"	"042"	"Riverside CA"	1.195	1 
"06065"	"0435.13"	"042"	"Riverside CA"	1.008	1 
"06065"	"0435.17"	"042"	"Riverside CA"	15.094	1 
"06065"	"0436.01"	"042"	"Riverside CA"	0.483	1 
"06065"	"0436.02"	"042"	"Riverside CA"	0.736	1 
"06065"	"0437.01"	"071"	"Riverside CA"	7.736	1 
"06065"	"0437.02"	"042"	"Riverside CA"	0.37	0.357 
"06065"	"0437.02"	"071"	"Riverside CA"	0.667	0.643 
"06065"	"0437.03"	"071"	"Riverside CA"	0.472	1 
"06065"	"0438.02"	"042"	"Riverside CA"	2.446	1 
"06065"	"0438.07"	"042"	"Riverside CA"	1.981	1 
"06065"	"0438.09"	"042"	"Riverside CA"	8.628	1 
"06065"	"0438.10"	"042"	"Riverside CA"	1.651	1 
"06065"	"0438.11"	"042"	"Riverside CA"	11.063	1 
"06065"	"0438.12"	"042"	"Riverside CA"	19.905	1 
"06065"	"0438.13"	"042"	"Riverside CA"	124.26	1 
"06065"	"0438.14"	"042"	"Riverside CA"	0.647	1 
"06065"	"0438.18"	"042"	"Riverside CA"	0.702	1 
"06065"	"0438.20"	"042"	"Riverside CA"	1.657	1 
"06065"	"0438.21"	"042"	"Riverside CA"	0.77	1 
"06065"	"0438.22"	"042"	"Riverside CA"	42.47	0.999 
"06065"	"0438.22"	"061"	"Riverside CA"	0.03	0.001 
"06065"	"0438.23"	"042"	"Riverside CA"	14.552	1 
"06065"	"0439.00"	"042"	"Riverside CA"	1.144	1 
"06065"	"0440.00"	"042"	"Riverside CA"	0.916	1 
"06065"	"0441.01"	"042"	"Riverside CA"	0.629	1 
"06065"	"0441.02"	"042"	"Riverside CA"	0.501	1 
"06065"	"0441.03"	"042"	"Riverside CA"	2.97	1 
"06065"	"0441.04"	"042"	"Riverside CA"	16.656	1 
"06065"	"0442.00"	"042"	"Riverside CA"	1.576	1 
"06065"	"0443.00"	"042"	"Riverside CA"	2.087	1 
"06065"	"0444.02"	"071"	"Riverside CA"	252.934	1 
"06065"	"0444.03"	"056"	"Riverside CA"	0.762	0.002 
"06065"	"0444.03"	"071"	"Riverside CA"	410.303	0.998 
"06065"	"0444.04"	"042"	"Riverside CA"	9.325	0.196 
"06065"	"0444.04"	"071"	"Riverside CA"	38.159	0.804 
"06065"	"0444.05"	"042"	"Riverside CA"	45.423	0.364 
