"county","tract","cbsa","cntyname","cbsaname","hus10","afact","AFACT2"
"06059","0758.10","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1019,1,0
"06059","0758.11","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",810,1,0
"06059","0758.12","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1911,1,0
"06059","0758.13","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1746,1,0
"06059","0758.14","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1186,1,0
"06059","0758.15","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1635,1,0
"06059","0758.16","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1232,1,0
"06059","0759.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1698,1,0
"06059","0759.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2920,1,0.001
"06059","0760.00","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",3334,1,0.001
"06059","0761.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",3705,1,0.001
"06059","0761.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1694,1,0
"06059","0761.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2538,1,0.001
"06059","0762.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2500,1,0.001
"06059","0762.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2005,1,0
"06059","0762.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1214,1,0
"06059","0762.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1669,1,0
"06059","0762.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1629,1,0
"06059","0762.08","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1728,1,0
"06059","0863.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1784,1,0
"06059","0863.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2591,1,0.001
"06059","0863.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1734,1,0
"06059","0863.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1130,1,0
"06059","0863.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1312,1,0
"06059","0864.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1406,1,0
"06059","0864.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1498,1,0
"06059","0864.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1740,1,0
"06059","0864.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1394,1,0
"06059","0864.07","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2125,1,0
"06059","0865.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1199,1,0
"06059","0865.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1397,1,0
"06059","0866.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2454,1,0.001
"06059","0866.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1737,1,0
"06059","0867.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2505,1,0.001
"06059","0867.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1932,1,0
"06059","0868.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",979,1,0
"06059","0868.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1556,1,0
"06059","0868.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2781,1,0.001
"06059","0869.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2852,1,0.001
"06059","0869.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1817,1,0
"06059","0869.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2063,1,0
"06059","0870.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1682,1,0
"06059","0870.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2314,1,0.001
"06059","0871.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1900,1,0
"06059","0871.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1676,1,0
"06059","0871.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2360,1,0.001
"06059","0871.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1518,1,0
"06059","0871.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1487,1,0
"06059","0872.00","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2584,1,0.001
"06059","0873.00","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",3321,1,0.001
"06059","0874.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1154,1,0
"06059","0874.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",752,1,0
"06059","0874.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",795,1,0
"06059","0874.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1381,1,0
"06059","0875.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1843,1,0
"06059","0875.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1780,1,0
"06059","0875.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1432,1,0
"06059","0876.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1474,1,0
"06059","0876.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2186,1,0
"06059","0877.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1678,1,0
"06059","0877.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1420,1,0
"06059","0877.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1367,1,0
"06059","0878.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1621,1,0
"06059","0878.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2254,1,0.001
"06059","0878.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1372,1,0
"06059","0878.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1932,1,0
"06059","0878.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1562,1,0
"06059","0879.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1189,1,0
"06059","0879.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1287,1,0
"06059","0880.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1282,1,0
"06059","0880.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1128,1,0
"06059","0881.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",677,1,0
"06059","0881.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1494,1,0
"06059","0881.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1085,1,0
"06059","0881.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1685,1,0
"06059","0881.07","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1653,1,0
"06059","0882.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1099,1,0
"06059","0882.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",886,1,0
"06059","0882.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1507,1,0
"06059","0883.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1750,1,0
"06059","0883.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1793,1,0
"06059","0884.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1311,1,0
"06059","0884.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1298,1,0
"06059","0884.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1924,1,0
"06059","0885.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1824,1,0
"06059","0885.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1434,1,0
"06059","0886.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2152,1,0
"06059","0886.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1337,1,0
"06059","0887.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1952,1,0
"06059","0887.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1585,1,0
"06059","0888.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2614,1,0.001
"06059","0888.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1471,1,0
"06059","0889.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1723,1,0
"06059","0889.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1200,1,0
"06059","0889.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1949,1,0
"06059","0889.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1417,1,0
"06059","0889.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1350,1,0
"06059","0890.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1671,1,0
"06059","0890.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",868,1,0
"06059","0890.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1821,1,0
"06059","0891.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1622,1,0
"06059","0891.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1357,1,0
"06059","0891.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1179,1,0
"06059","0891.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",980,1,0
"06059","0891.07","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1283,1,0
"06059","0992.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2012,1,0
"06059","0992.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1531,1,0
"06059","0992.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1378,1,0
"06059","0992.12","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1743,1,0
"06059","0992.14","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1451,1,0
"06059","0992.15","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1902,1,0
"06059","0992.16","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1476,1,0
"06059","0992.17","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",890,1,0
"06059","0992.20","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2440,1,0.001
"06059","0992.22","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1659,1,0
"06059","0992.23","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1712,1,0
"06059","0992.24","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1105,1,0
"06059","0992.25","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1045,1,0
"06059","0992.26","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1133,1,0
"06059","0992.27","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1953,1,0
"06059","0992.29","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2512,1,0.001
"06059","0992.30","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1532,1,0
"06059","0992.31","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1789,1,0
"06059","0992.32","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1967,1,0
"06059","0992.33","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1077,1,0
"06059","0992.34","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1232,1,0
"06059","0992.35","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2013,1,0
"06059","0992.37","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1250,1,0
"06059","0992.38","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1392,1,0
"06059","0992.39","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1382,1,0
"06059","0992.40","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2168,1,0
"06059","0992.41","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1658,1,0
"06059","0992.42","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1131,1,0
"06059","0992.43","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1855,1,0
"06059","0992.44","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1919,1,0
"06059","0992.45","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1098,1,0
"06059","0992.46","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1240,1,0
"06059","0992.47","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",818,1,0
"06059","0992.48","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1458,1,0
"06059","0992.49","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",839,1,0
"06059","0992.50","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1103,1,0
"06059","0992.51","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2125,1,0
"06059","0993.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",3034,1,0.001
"06059","0993.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2855,1,0.001
"06059","0993.07","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1400,1,0
"06059","0993.08","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2215,1,0
"06059","0993.09","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2265,1,0.001
"06059","0993.10","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2210,1,0
"06059","0993.11","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2145,1,0
"06059","0994.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2075,1,0
"06059","0994.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1759,1,0
"06059","0994.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1730,1,0
"06059","0994.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1717,1,0
"06059","0994.07","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",972,1,0
"06059","0994.08","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1699,1,0
"06059","0994.10","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1598,1,0
"06059","0994.11","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2099,1,0
"06059","0994.12","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1922,1,0
"06059","0994.13","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",3522,1,0.001
"06059","0994.15","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1969,1,0
"06059","0994.16","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2292,1,0.001
"06059","0994.17","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1996,1,0
"06059","0995.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",208,1,0
"06059","0995.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1036,1,0
"06059","0995.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",780,1,0
"06059","0995.08","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2142,1,0
"06059","0995.09","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2949,1,0.001
"06059","0995.10","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",3656,1,0.001
"06059","0995.11","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1948,1,0
"06059","0995.12","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1756,1,0
"06059","0995.13","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1304,1,0
"06059","0995.14","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2413,1,0.001
"06059","0996.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1975,1,0
"06059","0996.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1069,1,0
"06059","0996.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2363,1,0.001
"06059","0996.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1215,1,0
"06059","0996.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1322,1,0
"06059","0997.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1715,1,0
"06059","0997.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2500,1,0.001
"06059","0997.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1706,1,0
"06059","0998.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1575,1,0
"06059","0998.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1824,1,0
"06059","0998.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1765,1,0
"06059","0999.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1329,1,0
"06059","0999.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1500,1,0
"06059","0999.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1894,1,0
"06059","0999.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1363,1,0
"06059","0999.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1671,1,0
"06059","1100.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1541,1,0
"06059","1100.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1140,1,0
"06059","1100.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1688,1,0
"06059","1100.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1147,1,0
"06059","1100.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1105,1,0
"06059","1100.07","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1694,1,0
"06059","1100.08","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1729,1,0
"06059","1100.10","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1424,1,0
"06059","1100.11","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1112,1,0
"06059","1100.12","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1949,1,0
"06059","1100.14","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1919,1,0
"06059","1100.15","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1243,1,0
"06059","1101.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1877,1,0
"06059","1101.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1882,1,0
"06059","1101.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1244,1,0
"06059","1101.08","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1067,1,0
"06059","1101.09","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1818,1,0
"06059","1101.10","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1866,1,0
"06059","1101.11","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1944,1,0
"06059","1101.13","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",719,1,0
"06059","1101.14","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1521,1,0
"06059","1101.15","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1218,1,0
"06059","1101.16","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1541,1,0
"06059","1101.17","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2117,1,0
"06059","1101.18","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",767,1,0
"06059","1102.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2661,1,0.001
"06059","1102.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2602,1,0.001
"06059","1102.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1781,1,0
"06059","1103.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2229,1,0
"06059","1103.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1690,1,0
"06059","1103.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1546,1,0
"06059","1103.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1390,1,0
"06059","1104.01","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1453,1,0
"06059","1104.02","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1428,1,0
"06059","1105.00","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2550,1,0.001
"06059","1106.03","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2588,1,0.001
"06059","1106.04","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2667,1,0.001
"06059","1106.05","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",2257,1,0.001
"06059","1106.06","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1296,1,0
"06059","1106.07","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",1277,1,0
"06059","9800.00","31080","Orange CA","Los Angeles-Long Beach-Anaheim, CA",5,1,0
"06061","0201.04","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1986,1,0.002
"06061","0201.05","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2013,1,0.002
"06061","0201.06","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1866,1,0.002
"06061","0201.07","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1952,1,0.002
"06061","0202.00","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2736,1,0.003
"06061","0203.00","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2326,1,0.003
"06061","0204.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1034,1,0.001
"06061","0204.02","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1499,1,0.002
"06061","0205.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1176,1,0.001
"06061","0205.02","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1732,1,0.002
"06061","0206.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2678,1,0.003
"06061","0206.02","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2740,1,0.003
"06061","0206.04","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2086,1,0.002
"06061","0206.05","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2089,1,0.002
"06061","0206.06","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1405,1,0.002
"06061","0207.10","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1686,1,0.002
"06061","0207.11","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2094,1,0.002
"06061","0207.12","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1570,1,0.002
"06061","0207.13","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1423,1,0.002
"06061","0207.14","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1474,1,0.002
"06061","0207.15","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1164,1,0.001
"06061","0207.17","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1329,1,0.002
"06061","0208.05","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1708,1,0.002
"06061","0208.06","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1726,1,0.002
"06061","0209.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1027,1,0.001
"06061","0209.08","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2588,1,0.003
"06061","0210.03","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2585,1,0.003
"06061","0210.34","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1321,1,0.002
"06061","0210.35","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2521,1,0.003
"06061","0210.37","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1033,1,0.001
"06061","0210.38","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2587,1,0.003
"06061","0210.39","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1126,1,0.001
"06061","0210.40","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2217,1,0.003
"06061","0210.43","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1182,1,0.001
"06061","0210.44","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1787,1,0.002
"06061","0210.45","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1169,1,0.001
"06061","0210.46","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2198,1,0.003
"06061","0211.03","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1509,1,0.002
"06061","0211.06","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",941,1,0.001
"06061","0211.08","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1265,1,0.001
"06061","0211.09","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1865,1,0.002
"06061","0211.22","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1346,1,0.002
"06061","0211.23","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2774,1,0.003
"06061","0211.28","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1081,1,0.001
"06061","0211.29","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1434,1,0.002
"06061","0211.30","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1383,1,0.002
"06061","0211.31","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2055,1,0.002
"06061","0212.03","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2470,1,0.003
"06061","0212.04","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",972,1,0.001
"06061","0213.04","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2026,1,0.002
"06061","0213.09","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",3180,1,0.004
"06061","0213.22","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",3253,1,0.004
"06061","0214.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",920,1,0.001
"06061","0214.03","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2431,1,0.003
"06061","0215.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2237,1,0.003
"06061","0215.02","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1518,1,0.002
"06061","0216.03","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2089,1,0.002
"06061","0216.04","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1334,1,0.002
"06061","0218.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1820,1,0.002
"06061","0218.02","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2493,1,0.003
"06061","0219.01","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1323,1,0.002
"06061","0219.02","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",1847,1,0.002
"06061","0220.02","40900","Placer CA","Sacramento--Roseville--Arden-Arcade, CA",2916,1,0.003
